DATETIME;BTP;CPSP;PALMAS;PRATICAGEM
2025-06-26 11:25:00;1997.89;87.18;2000,0;2000,0
2025-06-26 11:30:00;1997.99;87.24;2000,0;2000,0
2025-06-26 11:35:00;1997.99;87.82;2000,0;2000,0
2025-06-26 11:40:00;1998.05;88.19;2000,0;2000,0
2025-06-26 11:45:00;1997.99;88.61;2000,0;2000,0
2025-06-26 11:50:00;1997.99;90.02;2000,0;2000,0
2025-06-26 11:55:00;1998.05;90.75;2000,0;2000,0
2025-06-26 12:00:00;1998.05;93.80;2000,0;2000,0
2025-06-26 12:05:00;1997.99;98.23;2000,0;2000,0
2025-06-26 12:10:00;1997.95;99.88;2000,0;2000,0
2025-06-26 12:15:00;1998.05;99.73;2000,0;2000,0
2025-06-26 12:20:00;1997.95;99.08;2000,0;2000,0
2025-06-26 12:25:00;1997.99;98.26;2000,0;2000,0
2025-06-26 12:30:00;1997.99;98.99;2000,0;2000,0
2025-06-26 12:35:00;1998.05;98.29;2000,0;2000,0
2025-06-26 12:40:00;1997.95;96.70;2000,0;2000,0
2025-06-26 12:45:00;1997.92;96.67;2000,0;2000,0
2025-06-26 12:50:00;1997.99;98.29;2000,0;2000,0
2025-06-26 12:55:00;1997.92;97.56;2000,0;2000,0
2025-06-26 13:00:00;1997.92;96.70;2000,0;2000,0
2025-06-26 13:05:00;1997.92;96.67;2000,0;2000,0
2025-06-26 13:10:00;1998.05;98.23;2000,0;2000,0
2025-06-26 13:15:00;1998.05;98.32;2000,0;2000,0
2025-06-26 13:20:00;1997.99;98.99;2000,0;2000,0
2025-06-26 13:25:00;1998.05;99.69;2000,0;2000,0
2025-06-26 13:30:00;1998.05;98.20;2000,0;2000,0
2025-06-26 13:35:00;1997.99;96.58;2000,0;2000,0
2025-06-26 13:40:00;1997.95;94.51;2000,0;2000,0
2025-06-26 13:45:00;1998.05;95.27;2000,0;2000,0
2025-06-26 13:50:00;1997.99;97.47;2000,0;2000,0
2025-06-26 13:55:00;1998.02;98.14;2000,0;2000,0
2025-06-26 14:00:00;1998.02;101.16;2000,0;2000,0
2025-06-26 14:05:00;1998.02;103.27;2000,0;2000,0
2025-06-26 14:10:00;1998.02;103.27;2000,0;2000,0
2025-06-26 14:15:00;1997.95;103.27;2000,0;2000,0
2025-06-26 14:20:00;1997.89;104.06;2000,0;2000,0
2025-06-26 14:25:00;1997.95;104.06;2000,0;2000,0
2025-06-26 14:30:00;1997.99;104.09;2000,0;2000,0
2025-06-26 14:35:00;1997.99;105.59;2000,0;2000,0
2025-06-26 14:40:00;1997.95;106.23;2000,0;2000,0
2025-06-26 14:45:00;1997.92;106.99;2000,0;2000,0
2025-06-26 14:50:00;1997.89;108.46;2000,0;2000,0
2025-06-26 14:55:00;1997.92;109.25;2000,0;2000,0
2025-06-26 15:00:00;1997.95;110.71;2000,0;2000,0
2025-06-26 15:05:00;1997.89;111.45;2000,0;2000,0
2025-06-26 15:10:00;1997.95;111.45;2000,0;2000,0
2025-06-26 15:15:00;1997.95;112.24;2000,0;2000,0
2025-06-26 15:20:00;1997.92;113.68;2000,0;2000,0
2025-06-26 15:25:00;1997.95;115.20;2000,0;2000,0
2025-06-26 15:30:00;1997.92;115.90;2000,0;2000,0
2025-06-26 15:35:00;1997.92;118.89;2000,0;2000,0
2025-06-26 15:40:00;1997.95;118.93;2000,0;2000,0
2025-06-26 15:45:00;1997.92;117.46;2000,0;2000,0
2025-06-26 15:50:00;1997.92;116.79;2000,0;2000,0
2025-06-26 15:55:00;1997.99;117.43;2000,0;2000,0
2025-06-26 16:00:00;1997.99;123.53;2000,0;2000,0
2025-06-26 16:05:00;1997.95;124.94;2000,0;2000,0
2025-06-26 16:10:00;1997.92;127.08;2000,0;2000,0
2025-06-26 16:15:00;1997.99;127.05;2000,0;2000,0
2025-06-26 16:20:00;1997.99;126.31;2000,0;2000,0
2025-06-26 16:25:00;1997.95;130.10;2000,0;2000,0
2025-06-26 16:30:00;1997.95;133.79;2000,0;2000,0
2025-06-26 16:35:00;1997.99;133.03;2000,0;2000,0
2025-06-26 16:40:00;1997.92;134.55;2000,0;2000,0
2025-06-26 16:45:00;1997.99;139.07;2000,0;2000,0
2025-06-26 16:50:00;1997.89;141.39;2000,0;2000,0
2025-06-26 16:55:00;1997.95;145.88;2000,0;2000,0
2025-06-26 17:00:00;1997.95;145.88;2000,0;2000,0
2025-06-26 17:05:00;1997.92;150.34;2000,0;2000,0
2025-06-26 17:10:00;1997.92;170.05;2000,0;2000,0
2025-06-26 17:15:00;1997.89;188.83;2000,0;2000,0
2025-06-26 17:20:00;1997.89;207.08;2000,0;2000,0
2025-06-26 17:25:00;1997.92;174.27;2000,0;2000,0
2025-06-26 17:30:00;1997.92;95.97;2000,0;2000,0
2025-06-26 17:35:00;1997.92;67.67;2000,0;2000,0
2025-06-26 17:40:00;1997.92;62.42;2000,0;2000,0
2025-06-26 17:45:00;1997.92;62.42;2000,0;2000,0
2025-06-26 17:50:00;1997.92;69.75;2000,0;2000,0
2025-06-26 17:55:00;1997.95;80.95;2000,0;2000,0
2025-06-26 18:00:00;1997.95;88.43;2000,0;2000,0
2025-06-26 18:05:00;1997.99;91.48;2000,0;2000,0
2025-06-26 18:10:00;1997.95;90.66;2000,0;2000,0
2025-06-26 18:15:00;1998.02;89.84;2000,0;2000,0
2025-06-26 18:20:00;1997.99;89.90;2000,0;2000,0
2025-06-26 18:25:00;1997.92;87.64;2000,0;2000,0
2025-06-26 18:30:00;1997.99;86.90;2000,0;2000,0
2025-06-26 18:35:00;1997.99;86.20;2000,0;2000,0
2025-06-26 18:40:00;1998.02;85.35;2000,0;2000,0
2025-06-26 18:45:00;1997.99;86.87;2000,0;2000,0
2025-06-26 18:50:00;1998.02;84.49;2000,0;2000,0
2025-06-26 18:55:00;1997.99;80.86;2000,0;2000,0
2025-06-26 19:00:00;1997.95;76.37;2000,0;2000,0
2025-06-26 19:05:00;1998.02;124.33;2000,0;2000,0
2025-06-26 19:10:00;1997.99;740.69;2000,0;2000,0
2025-06-26 19:15:00;1997.95;838.25;2000,0;2000,0
2025-06-26 19:20:00;1998.02;965.81;2000,0;2000,0
2025-06-26 19:25:00;1998.02;1164.10;2000,0;2000,0
2025-06-26 19:30:00;1998.02;1440.42;2000,0;2000,0
2025-06-26 19:35:00;1998.05;1428.88;2000,0;2000,0
2025-06-26 19:40:00;1997.99;1662.30;2000,0;2000,0
2025-06-26 19:45:00;1997.99;1587.18;2000,0;2000,0
2025-06-26 19:50:00;1998.02;1762.21;2000,0;2000,0
2025-06-26 19:55:00;1998.02;1439.71;2000,0;2000,0
2025-06-26 20:00:00;1998.05;1540.23;2000,0;2000,0
2025-06-26 20:05:00;1998.02;1331.56;2000,0;2000,0
2025-06-26 20:10:00;1998.02;1903.79;2000,0;2000,0
2025-06-26 20:15:00;1997.99;1307.54;2000,0;2000,0
2025-06-26 20:20:00;1997.99;1330.77;2000,0;2000,0
2025-06-26 20:25:00;1997.99;1624.88;2000,0;2000,0
2025-06-26 20:30:00;1997.99;995.73;2000,0;2000,0
2025-06-26 20:35:00;1998.02;1321.61;2000,0;2000,0
2025-06-26 20:40:00;1998.05;1332.23;2000,0;2000,0
2025-06-26 20:45:00;1998.02;999.57;2000,0;2000,0
2025-06-26 20:50:00;1998.05;1331.50;2000,0;2000,0
2025-06-26 20:55:00;1997.99;1001.77;2000,0;2000,0
2025-06-26 21:00:00;1998.02;1323.53;2000,0;2000,0
2025-06-26 21:05:00;1998.02;1011.42;2000,0;2000,0
2025-06-26 21:10:00;1997.99;1321.98;2000,0;2000,0
2025-06-26 21:15:00;1998.02;1024.36;2000,0;2000,0
2025-06-26 21:20:00;1997.99;1313.31;2000,0;2000,0
2025-06-26 21:25:00;1997.99;1025.55;2000,0;2000,0
2025-06-26 21:30:00;1997.99;1314.38;2000,0;2000,0
2025-06-26 21:35:00;1998.05;1035.81;2000,0;2000,0
2025-06-26 21:40:00;1997.99;1301.68;2000,0;2000,0
2025-06-26 21:45:00;1998.02;1037.88;2000,0;2000,0
2025-06-26 21:50:00;1997.99;1294.20;2000,0;2000,0
2025-06-26 21:55:00;1998.02;1048.20;2000,0;2000,0
2025-06-26 22:00:00;1998.02;1295.82;2000,0;2000,0
2025-06-26 22:05:00;1998.05;1062.09;2000,0;2000,0
2025-06-26 22:10:00;1997.99;1284.43;2000,0;2000,0
2025-06-26 22:15:00;1998.05;1056.35;2000,0;2000,0
2025-06-26 22:20:00;1998.05;1267.12;2000,0;2000,0
2025-06-26 22:25:00;1998.02;1066.79;2000,0;2000,0
2025-06-26 22:30:00;1997.95;1306.35;2000,0;2000,0
2025-06-26 22:35:00;1997.95;1547.80;2000,0;2000,0
2025-06-26 22:40:00;1997.92;1081.07;2000,0;2000,0
2025-06-26 22:45:00;1997.99;1258.49;2000,0;2000,0
2025-06-26 22:50:00;1997.92;1095.09;2000,0;2000,0
2025-06-26 22:55:00;1997.92;1249.24;2000,0;2000,0
2025-06-26 23:00:00;1997.92;1099.60;2000,0;2000,0
2025-06-26 23:05:00;1997.86;1237.06;2000,0;2000,0
2025-06-26 23:10:00;1997.95;1107.75;2000,0;2000,0
2025-06-26 23:15:00;1997.89;1240.90;2000,0;2000,0
2025-06-26 23:20:00;1997.86;1115.38;2000,0;2000,0
2025-06-26 23:25:00;1997.99;1226.95;2000,0;2000,0
2025-06-26 23:30:00;1997.89;1118.65;2000,0;2000,0
2025-06-26 23:35:00;1997.95;1231.68;2000,0;2000,0
2025-06-26 23:40:00;1997.92;1132.08;2000,0;2000,0
2025-06-26 23:45:00;1997.92;1218.07;2000,0;2000,0
2025-06-26 23:50:00;1997.89;1128.27;2000,0;2000,0
2025-06-26 23:55:00;1997.89;1205.46;2000,0;2000,0
2025-06-27 00:00:00;1997.89;1205.46;2000,0;2000,0
2025-06-27 00:05:00;1997.95;1204.15;2000,0;2000,0
2025-06-27 00:10:00;1997.95;1151.01;2000,0;2000,0
2025-06-27 00:15:00;1997.95;1196.46;2000,0;2000,0
2025-06-27 00:20:00;1998.02;1150.70;2000,0;2000,0
2025-06-27 00:25:00;1998.05;1184.19;2000,0;2000,0
2025-06-27 00:30:00;1997.95;1163.03;2000,0;2000,0
2025-06-27 00:35:00;1997.95;1187.97;2000,0;2000,0
2025-06-27 00:40:00;1997.92;1178.30;2000,0;2000,0
2025-06-27 00:45:00;1997.95;1175.58;2000,0;2000,0
2025-06-27 00:50:00;1997.89;1177.50;2000,0;2000,0
2025-06-27 00:55:00;1997.95;1165.81;2000,0;2000,0
2025-06-27 01:00:00;1997.92;1185.81;2000,0;2000,0
2025-06-27 01:05:00;1997.92;1163.13;2000,0;2000,0
2025-06-27 01:10:00;1997.92;1200.15;2000,0;2000,0
2025-06-27 01:15:00;1997.99;1157.60;2000,0;2000,0
2025-06-27 01:20:00;1997.92;1202.72;2000,0;2000,0
2025-06-27 01:25:00;1997.89;1154.40;2000,0;2000,0
2025-06-27 01:30:00;1997.92;1211.42;2000,0;2000,0
2025-06-27 01:35:00;1998.02;1144.63;2000,0;2000,0
2025-06-27 01:40:00;1998.02;1203.14;2000,0;2000,0
2025-06-27 01:45:00;1997.99;1125.18;2000,0;2000,0
2025-06-27 01:50:00;1998.02;1216.94;2000,0;2000,0
2025-06-27 01:55:00;1998.05;1132.84;2000,0;2000,0
2025-06-27 02:00:00;1998.05;1231.23;2000,0;2000,0
2025-06-27 02:05:00;1998.08;1120.05;2000,0;2000,0
2025-06-27 02:10:00;1997.99;1232.72;2000,0;2000,0
2025-06-27 02:15:00;1998.02;1123.53;2000,0;2000,0
2025-06-27 02:20:00;1998.02;1265.93;2000,0;2000,0
2025-06-27 02:25:00;1998.02;1142.37;2000,0;2000,0
2025-06-27 02:30:00;1997.95;1316.06;2000,0;2000,0
2025-06-27 02:35:00;1998.02;1725.34;2000,0;2000,0
2025-06-27 02:40:00;1998.05;726.37;2000,0;2000,0
2025-06-27 02:45:00;1998.02;288.40;2000,0;2000,0
2025-06-27 02:50:00;1998.02;289.93;2000,0;2000,0
2025-06-27 02:55:00;1998.05;314.07;2000,0;2000,0
2025-06-27 03:00:00;1998.02;657.02;2000,0;2000,0
2025-06-27 03:05:00;1998.02;1998.78;2000,0;2000,0
2025-06-27 03:10:00;1998.08;1998.78;2000,0;2000,0
2025-06-27 03:15:00;1998.05;1998.84;2000,0;2000,0
2025-06-27 03:20:00;1997.99;1866.18;2000,0;2000,0
2025-06-27 03:25:00;1998.08;1998.87;2000,0;2000,0
2025-06-27 03:30:00;1998.02;1929.33;2000,0;2000,0
2025-06-27 03:35:00;1998.05;1958.06;2000,0;2000,0
2025-06-27 03:40:00;1998.11;1886.87;2000,0;2000,0
2025-06-27 03:45:00;1998.05;1244.32;2000,0;2000,0
2025-06-27 03:50:00;1998.08;1327.87;2000,0;2000,0
2025-06-27 03:55:00;1998.08;1072.92;2000,0;2000,0
2025-06-27 04:00:00;1998.05;1334.98;2000,0;2000,0
2025-06-27 04:05:00;1998.05;1072.80;2000,0;2000,0
2025-06-27 04:10:00;1998.05;1356.72;2000,0;2000,0
2025-06-27 04:15:00;1997.99;1096.95;2000,0;2000,0
2025-06-27 04:20:00;1998.02;1384.22;2000,0;2000,0
2025-06-27 04:25:00;1997.99;1064.01;2000,0;2000,0
2025-06-27 04:30:00;1997.99;1341.64;2000,0;2000,0
2025-06-27 04:35:00;1997.99;1026.37;2000,0;2000,0
2025-06-27 04:40:00;1997.95;1354.58;2000,0;2000,0
2025-06-27 04:45:00;1998.02;1019.38;2000,0;2000,0
2025-06-27 04:50:00;1997.99;1341.54;2000,0;2000,0
2025-06-27 04:55:00;1997.95;1363.92;2000,0;2000,0
2025-06-27 05:00:00;1997.95;1417.46;2000,0;2000,0
2025-06-27 05:05:00;1997.99;1480.65;2000,0;2000,0
2025-06-27 05:10:00;1997.95;1792.03;2000,0;2000,0
2025-06-27 05:15:00;1997.95;585.10;2000,0;2000,0
2025-06-27 05:20:00;1997.92;752.32;2000,0;2000,0
2025-06-27 05:25:00;1997.92;1432.75;2000,0;2000,0
2025-06-27 05:30:00;1997.99;1998.81;2000,0;2000,0
2025-06-27 05:35:00;1997.92;1998.75;2000,0;2000,0
2025-06-27 05:40:00;1997.95;1998.78;2000,0;2000,0
2025-06-27 05:45:00;1997.92;1662.21;2000,0;2000,0
2025-06-27 05:50:00;1997.92;1998.87;2000,0;2000,0
2025-06-27 05:55:00;1998.02;1998.81;2000,0;2000,0
2025-06-27 06:00:00;1997.99;1758.33;2000,0;2000,0
2025-06-27 06:05:00;1998.05;1415.20;2000,0;2000,0
2025-06-27 06:10:00;1997.99;1384.71;2000,0;2000,0
2025-06-27 06:15:00;1998.02;1998.84;2000,0;2000,0
2025-06-27 06:20:00;1998.02;1998.78;2000,0;2000,0
2025-06-27 06:25:00;1997.99;1998.72;2000,0;2000,0
2025-06-27 06:30:00;1997.99;1998.78;2000,0;2000,0
2025-06-27 06:35:00;1998.05;1998.75;2000,0;2000,0
2025-06-27 06:40:00;1998.05;1998.84;2000,0;2000,0
2025-06-27 06:45:00;1998.02;1998.90;2000,0;2000,0
2025-06-27 06:50:00;1998.08;1470.91;2000,0;2000,0
2025-06-27 06:55:00;1998.08;1228.39;2000,0;2000,0
2025-06-27 07:00:00;1998.08;1470.88;2000,0;2000,0
2025-06-27 07:05:00;1997.99;1405.86;2000,0;2000,0
2025-06-27 07:10:00;1998.02;1741.42;2000,0;2000,0
2025-06-27 07:15:00;1998.08;1864.53;2000,0;2000,0
2025-06-27 07:20:00;1998.02;1998.81;2000,0;2000,0
2025-06-27 07:25:00;1998.11;1812.85;2000,0;2000,0
2025-06-27 07:30:00;1998.05;1376.83;2000,0;2000,0
2025-06-27 07:35:00;1998.05;1595.54;2000,0;2000,0
2025-06-27 07:40:00;1998.08;1397.71;2000,0;2000,0
2025-06-27 07:45:00;1998.02;1777.59;2000,0;2000,0
2025-06-27 07:50:00;1997.99;1679.33;2000,0;2000,0
2025-06-27 07:55:00;1998.02;1584.13;2000,0;2000,0
2025-06-27 08:00:00;1998.02;1330.19;2000,0;2000,0
2025-06-27 08:05:00;1998.02;1508.82;2000,0;2000,0
2025-06-27 08:10:00;1998.02;1263.16;2000,0;2000,0
2025-06-27 08:15:00;1998.02;1532.08;2000,0;2000,0
2025-06-27 08:20:00;1998.02;1293.25;2000,0;2000,0
2025-06-27 08:25:00;1998.05;1587.27;2000,0;2000,0
2025-06-27 08:30:00;1998.02;1687.12;2000,0;2000,0
2025-06-27 08:35:00;1997.99;1769.26;2000,0;2000,0
2025-06-27 08:40:00;1997.92;1828.11;2000,0;2000,0
2025-06-27 08:45:00;1998.02;1811.36;2000,0;2000,0
2025-06-27 08:50:00;1997.95;1670.88;2000,0;2000,0
2025-06-27 08:55:00;1997.99;1619.54;2000,0;2000,0
2025-06-27 09:00:00;1998.02;1260.90;2000,0;2000,0
2025-06-27 09:05:00;1998.08;1588.77;2000,0;2000,0
2025-06-27 09:10:00;1998.05;1243.89;2000,0;2000,0
2025-06-27 09:15:00;1998.05;1521.89;2000,0;2000,0
2025-06-27 09:20:00;1998.05;1263.95;2000,0;2000,0
2025-06-27 09:25:00;1998.05;1445.09;2000,0;2000,0
2025-06-27 09:30:00;1998.02;1048.66;2000,0;2000,0
2025-06-27 09:35:00;1998.11;71.73;2000,0;2000,0
2025-06-27 09:40:00;1998.08;131.14;2000,0;2000,0
2025-06-27 09:45:00;1998.08;154.64;2000,0;2000,0
2025-06-27 09:50:00;1998.05;145.51;2000,0;2000,0
2025-06-27 09:55:00;1998.11;143.99;2000,0;2000,0
2025-06-27 10:00:00;1997.99;157.72;2000,0;2000,0
2025-06-27 10:05:00;1998.05;176.43;2000,0;2000,0
2025-06-27 10:10:00;1998.05;184.00;2000,0;2000,0
2025-06-27 10:15:00;1998.05;175.61;2000,0;2000,0
2025-06-27 10:20:00;1997.95;131.81;2000,0;2000,0
2025-06-27 10:25:00;1998.02;49.45;2000,0;2000,0
2025-06-27 10:30:00;1998.05;1066.21;2000,0;2000,0
2025-06-27 10:35:00;1998.05;1433.55;2000,0;2000,0
2025-06-27 10:40:00;1998.08;1098.41;2000,0;2000,0
2025-06-27 10:45:00;1998.08;936.05;2000,0;2000,0
2025-06-27 10:50:00;1998.05;623.53;2000,0;2000,0
2025-06-27 10:55:00;1998.05;1369.23;2000,0;2000,0
2025-06-27 11:00:00;1998.11;570.70;2000,0;2000,0
2025-06-27 11:05:00;1998.05;33.12;2000,0;2000,0
2025-06-27 11:10:00;1997.95;171.21;2000,0;2000,0
2025-06-27 11:15:00;1997.99;183.94;2000,0;2000,0
2025-06-27 11:20:00;1997.99;186.08;2000,0;2000,0
2025-06-27 11:25:00;1997.95;183.21;2000,0;2000,0
2025-06-27 11:30:00;1997.95;163.77;2000,0;2000,0
2025-06-27 11:35:00;1997.99;53.17;2000,0;2000,0
2025-06-27 11:40:00;1997.95;1027.23;2000,0;2000,0
2025-06-27 11:45:00;1997.92;1435.10;2000,0;2000,0
2025-06-27 11:50:00;1997.95;1192.31;2000,0;2000,0
2025-06-27 11:55:00;1997.95;1432.81;2000,0;2000,0
2025-06-27 12:00:00;1997.95;1220.09;2000,0;2000,0
2025-06-27 12:05:00;1998.02;1552.41;2000,0;2000,0
2025-06-27 12:10:00;1997.99;1345.33;2000,0;2000,0
2025-06-27 12:15:00;1998.05;1583.21;2000,0;2000,0
2025-06-27 12:20:00;1998.05;1649.42;2000,0;2000,0
2025-06-27 12:25:00;1998.02;1911.51;2000,0;2000,0
2025-06-27 12:30:00;1998.05;1946.95;2000,0;2000,0
2025-06-27 12:35:00;1998.05;1628.79;2000,0;2000,0
2025-06-27 12:40:00;1998.02;1328.30;2000,0;2000,0
2025-06-27 12:45:00;1997.95;1467.80;2000,0;2000,0
2025-06-27 12:50:00;1997.95;1193.65;2000,0;2000,0
2025-06-27 12:55:00;1997.99;1377.47;2000,0;2000,0
2025-06-27 13:00:00;1998.02;1363.16;2000,0;2000,0
2025-06-27 13:05:00;1998.05;1530.40;2000,0;2000,0
2025-06-27 13:10:00;1998.08;1233.58;2000,0;2000,0
2025-06-27 13:15:00;1997.99;1606.53;2000,0;2000,0
2025-06-27 13:20:00;1998.08;1508.06;2000,0;2000,0
2025-06-27 13:25:00;1997.95;1473.23;2000,0;2000,0
2025-06-27 13:30:00;1998.02;1404.64;2000,0;2000,0
2025-06-27 13:35:00;1997.99;1889.07;2000,0;2000,0
2025-06-27 13:40:00;1998.02;1382.63;2000,0;2000,0
2025-06-27 13:45:00;1998.02;1163.03;2000,0;2000,0
2025-06-27 13:50:00;1998.05;1256.65;2000,0;2000,0
2025-06-27 13:55:00;1998.02;1170.02;2000,0;2000,0
2025-06-27 14:00:00;1998.08;1428.79;2000,0;2000,0
2025-06-27 14:05:00;1998.05;1534.04;2000,0;2000,0
2025-06-27 14:10:00;1997.99;957.88;2000,0;2000,0
2025-06-27 14:15:00;1998.05;227.90;2000,0;2000,0
2025-06-27 14:20:00;1998.05;1366.79;2000,0;2000,0
2025-06-27 14:25:00;1998.02;484.89;2000,0;2000,0
2025-06-27 14:30:00;1998.05;1742.40;2000,0;2000,0
2025-06-27 14:35:00;1998.02;1707.26;2000,0;2000,0
2025-06-27 14:40:00;1998.11;1713.10;2000,0;2000,0
2025-06-27 14:45:00;1998.11;1998.72;2000,0;2000,0
2025-06-27 14:50:00;1998.08;1998.69;2000,0;2000,0
2025-06-27 14:55:00;1998.08;1998.69;2000,0;2000,0
2025-06-27 15:00:00;1998.08;1998.78;2000,0;2000,0
2025-06-27 15:05:00;1998.08;1998.78;2000,0;2000,0
2025-06-27 15:10:00;1998.08;1998.75;2000,0;2000,0
2025-06-27 15:15:00;1998.14;1998.78;2000,0;2000,0
2025-06-27 15:20:00;1998.11;1998.78;2000,0;2000,0
2025-06-27 15:25:00;1998.11;1998.75;2000,0;2000,0
2025-06-27 15:30:00;1998.11;1998.72;2000,0;2000,0
2025-06-27 15:35:00;1998.14;1998.72;2000,0;2000,0
2025-06-27 15:40:00;1998.17;1998.75;2000,0;2000,0
2025-06-27 15:45:00;1998.17;1998.72;2000,0;2000,0
2025-06-27 15:50:00;1998.11;1998.72;2000,0;2000,0
2025-06-27 15:55:00;1998.17;1998.81;2000,0;2000,0
2025-06-27 16:00:00;1998.2;1998.72;2000,0;2000,0
2025-06-27 16:05:00;1998.2;1998.75;2000,0;2000,0
2025-06-27 16:10:00;1998.23;1998.72;2000,0;2000,0
2025-06-27 16:15:00;1998.17;1998.78;2000,0;2000,0
2025-06-27 16:20:00;1998.23;1998.72;2000,0;2000,0
2025-06-27 16:25:00;1998.14;1998.72;2000,0;2000,0
2025-06-27 16:30:00;1998.14;1998.75;2000,0;2000,0
2025-06-27 16:35:00;1998.11;1998.81;2000,0;2000,0
2025-06-27 16:40:00;1998.17;1998.75;2000,0;2000,0
2025-06-27 16:45:00;1998.17;1998.75;2000,0;2000,0
2025-06-27 16:50:00;1998.11;1998.75;2000,0;2000,0
2025-06-27 16:55:00;1998.14;1998.75;2000,0;2000,0
2025-06-27 17:00:00;1998.14;1998.75;2000,0;2000,0
2025-06-27 17:05:00;1998.11;1998.81;2000,0;2000,0
2025-06-27 17:10:00;1998.14;1998.84;2000,0;2000,0
2025-06-27 17:15:00;1998.14;1998.78;2000,0;2000,0
2025-06-27 17:20:00;1998.2;1998.81;2000,0;2000,0
2025-06-27 17:25:00;1998.17;1998.75;2000,0;2000,0
2025-06-27 17:30:00;1998.17;1998.78;2000,0;2000,0
2025-06-27 17:35:00;1998.14;1998.75;2000,0;2000,0
2025-06-27 17:40:00;1998.08;1998.75;2000,0;2000,0
2025-06-27 17:45:00;1998.11;1998.75;2000,0;2000,0
2025-06-27 17:50:00;1998.11;1998.78;2000,0;2000,0
2025-06-27 17:55:00;1998.11;1998.72;2000,0;2000,0
2025-06-27 18:00:00;1998.14;1998.75;2000,0;2000,0
2025-06-27 18:05:00;1998.11;1998.75;2000,0;2000,0
2025-06-27 18:10:00;1998.11;1998.72;2000,0;2000,0
2025-06-27 18:15:00;1998.14;1998.75;2000,0;2000,0
2025-06-27 18:20:00;1998.08;1998.75;2000,0;2000,0
2025-06-27 18:25:00;1998.05;1998.78;2000,0;2000,0
2025-06-27 18:30:00;1998.11;1998.75;2000,0;2000,0
2025-06-27 18:35:00;1998.08;1998.75;2000,0;2000,0
2025-06-27 18:40:00;1998.08;1998.72;2000,0;2000,0
2025-06-27 18:45:00;1998.11;1998.78;2000,0;2000,0
2025-06-27 18:50:00;1998.08;1998.75;2000,0;2000,0
2025-06-27 18:55:00;1998.11;1998.78;2000,0;2000,0
2025-06-27 19:00:00;1998.11;1998.75;2000,0;2000,0
2025-06-27 19:05:00;1998.08;1998.78;2000,0;2000,0
2025-06-27 19:10:00;1998.08;1998.81;2000,0;2000,0
2025-06-27 19:15:00;1998.11;1998.87;2000,0;2000,0
2025-06-27 19:20:00;1998.11;1998.78;2000,0;2000,0
2025-06-27 19:25:00;1998.11;1998.78;2000,0;2000,0
2025-06-27 19:30:00;1998.08;1998.84;2000,0;2000,0
2025-06-27 19:35:00;1998.08;1998.87;2000,0;2000,0
2025-06-27 19:40:00;1998.14;1998.78;2000,0;2000,0
2025-06-27 19:45:00;1998.11;1998.81;2000,0;2000,0
2025-06-27 19:50:00;1998.14;1998.78;2000,0;2000,0
2025-06-27 19:55:00;1998.17;1998.75;2000,0;2000,0
2025-06-27 20:00:00;1998.17;1998.78;2000,0;2000,0
2025-06-27 20:05:00;1998.11;1998.78;2000,0;2000,0
2025-06-27 20:10:00;1998.08;1998.72;2000,0;2000,0
2025-06-27 20:15:00;1998.08;1998.78;2000,0;2000,0
2025-06-27 20:20:00;1998.05;1998.78;2000,0;2000,0
2025-06-27 20:25:00;1998.11;1998.72;2000,0;2000,0
2025-06-27 20:30:00;1998.11;1998.78;2000,0;2000,0
2025-06-27 20:35:00;1998.17;1998.75;2000,0;2000,0
2025-06-27 20:40:00;1998.17;1998.72;2000,0;2000,0
2025-06-27 20:45:00;1998.05;1998.69;2000,0;2000,0
2025-06-27 20:50:00;1998.08;1998.75;2000,0;2000,0
2025-06-27 20:55:00;1998.11;1998.69;2000,0;2000,0
2025-06-27 21:00:00;1998.14;1998.72;2000,0;2000,0
2025-06-27 21:05:00;1998.08;1998.75;2000,0;2000,0
2025-06-27 21:10:00;1998.08;1998.72;2000,0;2000,0
2025-06-27 21:15:00;1998.11;1998.72;2000,0;2000,0
2025-06-27 21:20:00;1998.05;1998.72;2000,0;2000,0
2025-06-27 21:25:00;1998.02;1998.75;2000,0;2000,0
2025-06-27 21:30:00;1998.11;1998.81;2000,0;2000,0
2025-06-27 21:35:00;1998.08;1998.72;2000,0;2000,0
2025-06-27 21:40:00;1998.08;1998.75;2000,0;2000,0
2025-06-27 21:45:00;1998.11;1998.78;2000,0;2000,0
2025-06-27 21:50:00;1998.02;1998.72;2000,0;2000,0
2025-06-27 21:55:00;1998.05;1998.84;2000,0;2000,0
2025-06-27 22:00:00;1998.08;1998.75;2000,0;2000,0
2025-06-27 22:05:00;1998.11;1998.75;2000,0;2000,0
2025-06-27 22:10:00;1998.14;1998.69;2000,0;2000,0
2025-06-27 22:15:00;1998.14;1998.75;2000,0;2000,0
2025-06-27 22:20:00;1998.14;1998.78;2000,0;2000,0
2025-06-27 22:25:00;1998.11;1998.72;2000,0;2000,0
2025-06-27 22:30:00;1998.14;1998.75;2000,0;2000,0
2025-06-27 22:35:00;1998.14;1998.75;2000,0;2000,0
2025-06-27 22:40:00;1998.14;1998.72;2000,0;2000,0
2025-06-27 22:45:00;1998.11;1998.63;2000,0;2000,0
2025-06-27 22:50:00;1998.14;1998.69;2000,0;2000,0
2025-06-27 22:55:00;1998.11;1998.72;2000,0;2000,0
