SCENARIO_ID;ARRIVAL_ID;BEAM;LENGTH;DRAFT;IS_NEW_PANAMAX;IS_PASSENGER;IS_RORO;ARRIVAL_D;ARRIVAL_H;METOCEAN_QUEUE_TIME;BERTH_QUEUE_TIME;CHANNEL_QUEUE_TIME;TOTAL_QUEUE_TIME;METOCEAN_UNDOCK_QUEUE_TIME;CHANNEL_UNDOCK_QUEUE_TIME;TOTAL_UNDOCK_QUEUE_TIME;NON_P_DOCKED_DURATION;P_DOCKED_DURATION;DOCKED_DURATION;REAL_DOCK_D;REAL_DOCK_H;REAL_UNDOCK_D;REAL_UNDOCK_H;REAL_BERTH;TERMINAL;MARKET_CATEGORY;SIZE_CATEGORY;BERTH;TRANSIT_IN_START_D;TRANSIT_IN_START_H;BERTH_ARRIVAL_D;BERTH_ARRIVAL_H;OPERATION_START_D;OPERATION_START_H;OPERATION_END_D;OPERATION_END_H;BERTH_DEPARTURE_D;BERTH_DEPARTURE_H;TRANSIT_OUT_END_D;TRANSIT_OUT_END_H
S2025;4383;32.0;228.9;7.34;0;0;0;48;21:45;2.33;0.33;20.92;23.58;0.17;0.0;0.17;1.57;60.92;62.67;48;23:00;51;20:05;BERÇO CUTRALE;CUTRALE - GSA - E;GSA - E;;BERÇO CUTRALE;49;21:20;49;22:25;49;23:14;52;12:10;52;13:05;52;13:45
S2025;4384;28.0;183.2;8.0;0;0;0;48;23:06;14.25;85.58;22.0;121.83;0.0;0.17;0.17;6.17;16.3;22.67;51;15:05;52;17:10;BERÇO AL 02;TRANSPETRO;GL;;BERÇO AL 01;54;1:00;54;2:55;54;8:20;55;0:40;55;1:35;55;3:05
S2025;4385;25.0;182.47;9.3;0;0;0;48;23:55;2.0;43.25;24.33;69.58;1.0;0.83;1.83;2.2;22.33;26.42;50;13:52;51;16:08;BERÇO TECON 1.2;SANTOSBR;CGC;;BERÇO TECON 1.1;51;21:30;51;22:25;51;23:52;52;22:15;53;0:50;53;2:00
S2025;4386;30.0;179.97;10.5;0;0;0;49;2:00;8.67;0.0;2.33;11.0;0.0;1.58;1.58;0.75;77.28;79.67;49;8:38;52;23:08;BERÇO CS 02;OUTROS_SABOO;CGNC;;BERÇO CS 01;49;13:00;49;14:25;49;14:25;52;19:45;52;22:05;52;23:45
S2025;4387;32.0;199.97;7.7;0;0;1;49;3:00;2.67;49.17;13.75;65.58;0.0;0.08;0.08;1.05;23.5;24.67;50;12:42;51;15:39;BERÇO TEV;TEV;RORO;;BERÇO TEV;51;20:35;51;21:55;51;22:13;52;21:45;52;22:35;52;23:30
S2025;4388;37.0;255.0;11.2;0;0;0;49;3:30;2.67;35.75;11.92;50.33;0.0;3.42;3.42;5.87;16.82;26.17;49;9:10;50;9:12;BERÇO DPW 1;DPW - CGC;CGC;;BERÇO DPW 2;51;5:50;51;7:10;51;12:17;52;5:10;52;9:20;52;10:55
S2025;4389;32.0;229.0;7.65;0;0;0;49;6:18;25.83;162.75;14.67;203.25;0.5;0.0;0.5;3.55;96.3;100.42;57;23:24;62;5:44;BERÇO TIPLAM 3;TIPLAM - GSA - E;GSA - E;;BERÇO TIPLAM 3;57;17:35;57;20:10;57;22:58;61;23:20;62;0:35;62;2:35
S2025;4390;24.0;144.09;6.2;0;0;0;49;7:15;2.17;38.67;3.08;43.92;0.0;0.0;0.0;3.75;8.33;12.08;51;3:00;51;19:30;BERÇO DOW;DOW;GL;;BERÇO DOW;51;3:10;51;4:15;51;7:15;51;15:35;51;16:20;51;17:00
S2025;4391;24.0;144.09;7.7;0;0;0;49;7:45;0.0;0.0;6.08;6.08;0.0;0.33;0.33;1.17;27.5;29.0;49;16:35;51;1:30;BERÇO IB SP;AGEO_TERMINAIS;GL;;BERÇO IB SP;49;13:50;49;15:15;49;15:40;50;19:10;50;20:15;50;21:55
S2025;4392;32.0;201.8;8.6;0;0;0;49;8:00;1.42;0.0;19.75;21.17;0.0;1.5;1.5;20.82;2.6;24.92;49;13:50;50;17:40;BERÇO CS 04;ECOPORTO;CGNC;;BERÇO CS 04;50;5:10;50;6:35;51;2:39;51;5:15;51;7:30;51;9:10
S2025;4393;51.0;335.9;13.1;0;0;0;49;8:45;4.58;56.42;11.17;72.17;0.17;1.83;2.0;2.75;17.03;21.83;50;8:32;51;6:35;BERÇO TECON 3;SANTOSBR;CGC;;BERÇO TECON 2;52;8:55;52;9:50;52;11:50;53;4:55;53;7:40;53;8:50
S2025;4394;32.0;225.0;11.1;0;0;0;49;11:10;1.17;13.42;1.58;16.17;0.0;2.25;2.25;1.68;44.0;48.0;49;11:40;51;12:20;BERÇO ARM 35P2;BRACELL;CGNC;;BERÇO ARM 35P1;50;3:20;50;4:30;50;5:25;52;1:30;52;4:30;52;5:15
S2025;4395;48.0;329.77;14.1;0;0;0;49;11:30;1.5;25.25;3.92;30.67;0.58;3.58;4.17;7.37;26.15;37.75;49;13:10;50;23:55;BERÇO BTP 2;BTP;CGC;;BERÇO BTP 1;50;18:10;50;19:40;51;2:17;52;4:30;52;9:25;52;11:10
S2025;4396;32.0;183.06;9.5;0;0;0;49;11:40;1.58;10.08;6.75;18.42;0.42;0.67;1.08;0.75;63.17;65.0;49;13:10;52;6:16;BERÇO AL 03;VOPAK;GL;;BERÇO AL 04;50;6:05;50;7:40;50;7:40;52;22:50;53;0:40;53;2:30
S2025;4397;32.0;189.9;12.41;0;0;0;49;11:50;35.08;501.83;105.17;642.08;1.08;0.08;1.17;0.75;111.33;113.25;77;20:55;82;18:05;BERÇO ARM 35P1;OUTROS_MACUCO;CGNC;;BERÇO ARM 35P1;76;5:55;76;6:45;76;6:45;80;22:05;81;0:00;81;1:05
S2025;4398;17.0;75.2;4.8;0;0;0;49;13:00;0.0;0.0;3.42;3.42;0.0;1.25;1.25;0.83;24.0;26.08;49;13:05;50;13:20;BERÇO SAIPEM 2;SAIPEM;CGNC;;BERÇO SAIPEM 1;49;16:25;49;17:20;49;17:24;50;17:25;50;19:25;50;20:15
S2025;4399;32.0;199.9;7.0;0;0;0;49;13:00;50.92;90.92;3.25;145.08;69.25;0.5;69.75;2.83;65.92;138.5;54;22:20;57;22:25;BERÇO ARM 20/21;COPESUCAR;GSA - E;;BERÇO ARM 20/21;55;14:05;55;15:30;55;17:34;58;11:30;61;10:00;61;11:00
S2025;4400;30.0;180.0;8.72;0;0;0;49;17:10;0.0;0.0;5.08;5.08;0.0;0.0;0.0;1.08;85.0;86.08;49;17:40;53;22:35;BERÇO ARM 35P1;OUTROS_MACUCO;CGNC;;BERÇO ARM 29;49;22:15;49;23:15;49;23:34;53;12:35;53;13:20;53;14:35
S2025;4401;32.0;189.99;6.4;0;0;0;49;19:00;19.25;116.0;5.92;141.17;1.75;0.0;1.75;3.45;36.0;41.25;51;10:48;53;6:10;BERÇO TIPLAM 2;TIPLAM - GSA - E;GSA - E;;BERÇO TIPLAM 2;55;16:10;55;18:45;55;21:27;57;9:30;57;12:00;57;14:00
S2025;4402;29.0;183.0;6.1;0;0;0;49;19:45;11.25;110.08;6.42;127.75;0.0;0.0;0.0;0.82;91.75;92.58;50;22:41;54;23:18;BERÇO ARM 34;ELDORADO;CGNC;;BERÇO ARM 31;55;3:30;55;4:45;55;4:49;59;0:35;59;1:20;59;2:10
S2025;4403;32.0;201.8;8.3;0;0;0;49;20:00;3.17;19.5;10.5;33.17;0.0;2.75;2.75;3.2;112.38;118.33;50;18:26;55;17:26;BERÇO DPW 3;DPW - CGNC;CGNC;;BERÇO DPW 3;51;5:10;51;6:45;51;9:12;56;1:35;56;5:05;56;6:15
S2025;4404;30.0;199.08;11.17;0;0;0;49;21:25;2.17;0.0;30.5;32.67;0.0;0.0;0.0;4.22;124.12;128.33;52;5:25;57;17:10;BERÇO ARM 23;HIDROVIAS;GSM - I;;BERÇO ARM 22/23;51;6:05;51;7:10;51;10:38;56;14:45;56;15:30;56;16:50
S2025;4405;48.0;336.0;12.15;0;0;0;50;4:06;3.17;37.92;0.0;41.08;0.0;0.0;0.0;3.02;23.95;27.0;50;20:50;52;1:42;BERÇO BTP 1;BTP;CGC;;BERÇO BTP 2;51;21:15;51;22:45;52;1:01;53;1:00;53;1:45;53;3:30
S2025;4406;45.0;299.9;12.6;0;0;0;50;5:00;3.0;44.75;3.33;51.08;7.75;0.0;7.75;5.37;14.68;27.83;50;6:05;51;2:18;BERÇO BTP 3;BTP;CGC;;BERÇO BTP 1;52;8:05;52;9:35;52;14:12;53;4:55;53;13:25;53;15:10
S2025;4407;32.0;228.6;12.5;0;0;0;50;5:36;71.42;59.33;0.0;130.75;0.92;0.0;0.92;0.75;124.33;126.0;55;17:10;61;8:55;BERÇO AL 03;VOPAK;GL;;BERÇO AL 03;55;16:25;55;18:00;55;18:00;60;22:20;61;0:00;61;1:50
S2025;4408;37.0;227.92;11.9;0;0;0;50;7:00;1.33;29.67;0.42;31.42;0.0;0.67;0.67;2.5;26.65;29.83;50;13:28;51;20:08;BERÇO DPW 1;DPW - CGC;CGC;;BERÇO DPW 1;51;14:25;51;15:45;51;17:30;52;20:10;52;21:35;52;23:10
S2025;4409;32.0;224.95;6.88;0;0;0;50;7:24;91.42;247.33;4.0;342.75;7.25;0.67;7.92;2.07;35.08;45.08;58;1:26;60;15:40;BERÇO ARM 20/21;COPESUCAR;GSA - E;;BERÇO ARM 20/21;64;14:10;64;15:35;64;16:54;66;4:00;66;12:40;66;13:40
S2025;4410;32.0;170.0;10.1;0;0;0;50;7:30;0.0;0.0;1.0;1.0;0.0;0.0;0.0;16.92;106.0;122.92;50;8:50;55;13:15;BERÇO AL 04;ULTRACARGO;GL;;BERÇO AL 03;50;8:30;50;10:05;51;2:15;55;12:15;55;13:00;55;14:50
S2025;4411;29.0;179.86;8.1;0;0;0;50;8:30;0.0;0.0;1.25;1.25;2.5;4.5;7.0;3.55;16.8;27.42;50;13:30;51;16:20;BERÇO TIPLAM 1;TIPLAM - GL;GL;;BERÇO TIPLAM 1;50;9:45;50;11:50;50;14:38;51;7:30;51;15:15;51;17:45
S2025;4412;32.0;225.0;7.65;0;0;0;50;11:30;107.17;80.5;0.58;188.25;0.0;0.08;0.08;7.72;90.37;98.17;55;16:40;59;21:05;BERÇO ARM 38;TES;GSA - E;;BERÇO ARM 38;58;7:45;58;8:50;58;15:48;62;10:10;62;11:00;62;11:40
S2025;4413;36.0;199.99;8.9;0;0;0;50;12:15;15.83;129.0;15.17;160.0;0.0;0.0;0.0;2.83;12.25;15.08;50;13:15;51;7:13;BERÇO ARM 16/17;ELEVACOES;GSA - E;;BERÇO ARM 16/17;57;4:15;57;5:45;57;7:49;57;20:05;57;20:50;57;21:55
S2025;4414;32.0;229.02;6.8;0;0;0;50;13:00;81.92;138.83;5.08;225.83;0.0;0.17;0.17;0.75;49.42;50.33;58;21:45;61;3:45;BERÇO ARM 37;XXXIX;GSA - E;;BERÇO ARM 37;59;22:50;59;23:55;59;23:55;62;1:20;62;2:15;62;2:55
S2025;4415;40.0;300.4;10.4;0;0;0;50;15:00;15.75;23.33;0.17;39.25;0.0;0.0;0.0;2.9;20.68;23.58;52;5:42;53;7:15;BERÇO BTP 1;BTP;CGC;;BERÇO BTP 3;52;6:15;52;8:05;52;10:14;53;6:55;53;7:40;53;9:05
S2025;4416;30.0;179.99;6.45;0;0;0;50;15:48;53.5;461.33;143.33;658.17;0.0;0.25;0.25;28.28;71.3;99.83;79;4:00;83;12:20;BERÇO ARM 12A;COFCO;GSA - E;;BERÇO ARM 12A;78;2:00;78;3:30;79;7:01;82;6:20;82;7:20;82;8:25
S2025;4417;30.0;179.99;9.0;0;0;0;50;15:48;0.0;0.0;0.0;0.0;1.17;4.92;6.08;0.75;329.17;336.0;51;19:50;65;14:05;BERÇO ARM 32;OUTROS_MACUCO;CGNC;;BERÇO ARM 32;50;15:50;50;16:45;50;16:45;64;9:55;64;16:45;64;17:55
S2025;4418;32.0;199.95;6.87;0;0;0;50;16:30;85.67;171.0;1.08;257.75;7.75;0.25;8.0;3.22;73.52;84.75;55;9:05;58;16:50;BERÇO ARM 39;ADM;GSA - E;;BERÇO ARM 39;61;10:15;61;11:20;61;13:48;64;15:20;65;0:05;65;0:45
S2025;4419;32.0;199.93;7.5;0;0;0;50;16:30;11.25;48.92;43.92;104.08;0.17;0.0;0.17;9.3;72.38;81.92;56;2:37;59;15:00;BERÇO ARM 12A;COFCO;GSA - E;;BERÇO ARM 12A;55;0:35;55;2:05;55;10:38;58;11:05;58;12:00;58;13:05
S2025;4420;48.0;300.0;10.8;0;0;0;50;17:00;3.5;30.67;3.33;37.5;0.08;1.25;1.33;2.37;19.92;23.67;51;10:51;52;9:07;BERÇO TECON 3;SANTOSBR;CGC;;BERÇO TECON 3;52;6:30;52;7:25;52;9:02;53;5:00;53;7:05;53;8:15
S2025;4421;32.0;199.9;7.5;0;0;0;50;18:00;150.67;341.67;24.75;517.08;5.17;0.17;5.33;2.67;40.25;48.25;73;19:35;75;17:00;BERÇO ARM 16/17;ELEVACOES;GSA - E;;BERÇO ARM 16/17;72;7:05;72;8:35;72;10:30;74;2:45;74;8:50;74;9:55
S2025;4422;48.0;333.95;13.7;0;0;0;50;20:40;6.0;31.33;3.83;41.17;0.0;0.33;0.33;2.65;22.23;25.25;52;13:30;53;15:50;BERÇO TECON 3;SANTOSBR;CGC;;BERÇO TECON 1.2;52;13:50;52;14:45;52;16:39;53;14:55;53;16:00;53;17:10
S2025;4423;32.0;199.99;7.1;0;0;0;51;0:01;77.17;178.83;15.17;271.17;4.0;0.0;4.0;2.8;31.0;37.83;63;21:37;65;11:48;BERÇO ARM 16/17;ELEVACOES;GSA - E;;BERÇO ARM 19;62;7:15;62;8:40;62;10:43;63;17:45;63;22:30;63;23:30
S2025;4424;32.0;199.99;8.17;0;0;1;51;0:01;4.92;51.33;1.75;58.0;0.0;0.0;0.0;5.08;15.5;20.58;52;15:10;53;15:26;BERÇO TEV;TEV;RORO;;BERÇO TEV;53;10:05;53;11:25;53;15:44;54;7:15;54;8:00;54;8:55
S2025;4425;36.0;236.32;8.6;0;0;0;51;2:15;0.0;0.0;7.0;7.0;0.0;0.92;0.92;1.47;2.78;5.17;51;10:47;51;20:40;BERÇO VAL;ECOPORTO;CGNC;;BERÇO VAL;51;9:15;51;10:40;51;11:23;51;14:10;51;15:50;51;17:30
S2025;4426;37.0;228.0;11.6;0;0;0;51;3:47;4.83;38.0;7.58;50.42;0.0;0.0;0.0;13.62;24.48;38.17;51;5:05;52;21:48;BERÇO BTP 3;BTP;CGC;;BERÇO BTP 3;53;6:15;53;7:45;53;20:37;54;21:10;54;21:55;54;23:40
S2025;4427;32.0;229.0;7.65;0;0;0;51;4:12;59.58;49.33;0.0;108.92;0.0;2.0;2.0;1.22;79.58;82.83;55;5:56;58;22:06;BERÇO TEG;TEG;GSA - E;;BERÇO TEG;55;17:10;55;18:20;55;18:48;59;2:25;59;5:10;59;5:55
S2025;4428;48.0;333.2;10.2;0;0;0;51;4:40;8.92;32.92;6.33;48.17;1.17;0.42;1.58;2.55;16.15;20.33;51;10:39;52;10:04;BERÇO BTP 2;BTP;CGC;;BERÇO BTP 2;53;4:50;53;6:20;53;8:08;54;0:20;54;2:40;54;4:25
S2025;4429;26.0;173.0;6.7;0;0;0;51;7:00;5.42;57.0;0.0;62.42;0.0;1.0;1.0;0.85;42.17;44.08;51;10:44;53;5:35;BERÇO ARM 29;CITROSUCO;GL;;BERÇO ARM 29;53;21:25;53;22:45;53;22:51;55;17:05;55;18:50;55;19:45
S2025;4430;48.0;330.03;13.5;0;0;0;51;7:18;8.75;37.33;1.08;47.17;1.75;0.33;2.08;3.65;13.22;19.0;54;22:10;55;17:04;BERÇO TECON 2;SANTOSBR;CGC;;BERÇO TECON 3;53;6:30;53;7:25;53;10:19;53;23:35;54;2:25;54;3:35
S2025;4431;26.0;158.83;7.9;0;0;0;51;8:00;0.0;0.0;2.08;2.08;0.0;0.83;0.83;0.75;28.58;30.17;51;19:00;53;12:05;BERÇO IB SP;AGEO_TERMINAIS;GL;;BERÇO IB BC;51;10:05;51;11:50;51;11:50;52;16:25;52;18:00;52;19:20
S2025;4432;40.0;299.99;9.7;0;0;0;51;11:00;5.25;36.08;7.67;49.0;0.42;1.42;1.83;3.48;18.55;23.92;53;2:32;54;0:45;BERÇO BTP 3;BTP;CGC;;BERÇO BTP 1;53;12:00;53;13:30;53;16:13;54;10:50;54;13:25;54;15:10
S2025;4433;40.0;272.05;9.3;0;0;0;51;12:45;1.33;18.25;0.0;19.58;0.67;0.75;1.42;2.78;23.38;27.58;52;1:00;53;5:55;BERÇO DPW 1;DPW - CGC;CGC;;BERÇO DPW 2;52;8:20;52;9:40;52;11:41;53;11:05;53;13:15;53;14:50
S2025;4434;30.0;183.0;9.22;0;0;0;51;13:30;0.0;0.0;1.17;1.17;1.42;5.33;6.75;1.05;232.25;240.08;51;15:00;61;15:45;BERÇO ARM 13/14;NITA;GSA - I;;BERÇO ARM 13/14;51;14:40;51;15:50;51;16:08;61;8:25;61;15:55;61;17:20
S2025;4435;42.0;270.06;12.7;0;0;0;51;13:30;2.92;28.25;0.25;31.42;0.0;0.58;0.58;2.5;20.72;23.83;51;19:36;52;21:10;BERÇO DPW 2;DPW - CGC;CGC;;BERÇO DPW 1;52;20:55;52;22:15;53;0:00;53;20:45;53;22:05;53;23:40
S2025;4436;36.0;210.0;11.3;0;0;0;51;14:30;0.0;0.0;0.42;0.42;0.0;0.0;0.0;4.33;21.75;26.08;51;15:25;52;21:15;BERÇO ARM 35P2;BRACELL;CGNC;;BERÇO ARM 35P2;51;14:55;51;16:10;51;19:44;52;17:30;52;18:15;52;19:05
S2025;4437;38.0;249.97;12.1;0;0;0;51;16:30;8.25;41.17;7.67;57.08;0.0;0.92;0.92;2.52;14.12;17.58;55;21:13;56;16:55;BERÇO BTP 1;BTP;CGC;;BERÇO BTP 2;54;1:35;54;3:05;54;4:51;54;19:00;54;20:40;54;22:25
S2025;4438;32.0;189.99;7.38;0;0;0;51;18:00;0.0;2.83;0.0;2.83;0.0;0.0;0.0;0.75;275.17;275.92;51;18:50;63;11:40;BERÇO ARM 33;OUTROS_MACUCO;CGNC;;BERÇO ARM 33;51;20:50;51;21:45;51;21:45;63;8:55;63;9:40;63;10:50
S2025;4439;48.0;314.33;11.1;0;0;0;51;18:00;18.5;47.25;7.17;72.92;0.17;1.33;1.5;2.42;17.92;21.83;54;21:30;55;21:58;BERÇO BTP 2;BTP;CGC;;BERÇO BTP 2;54;18:55;54;20:45;54;22:25;55;16:20;55;18:35;55;20:00
S2025;4440;36.0;236.32;7.7;0;0;1;51;20:40;4.25;23.08;0.0;27.33;0.0;0.0;0.0;2.0;5.68;7.75;51;21:25;52;8:41;BERÇO TEV;TEV;RORO;;BERÇO TEV;53;0:00;53;1:20;53;2:35;53;8:20;53;9:05;53;10:00
S2025;4441;33.0;201.8;8.1;0;0;0;51;23:20;0.67;0.08;0.33;1.08;1.25;1.83;3.08;2.42;30.8;36.33;53;3:32;54;15:50;BERÇO DPW 4;DPW - CGNC;CGNC;;BERÇO DPW 4;52;0:25;52;2:00;52;3:40;53;10:30;53;14:20;53;15:30
S2025;4442;46.0;339.62;12.2;0;0;0;52;4:00;14.67;34.42;7.17;56.25;1.0;1.83;2.83;4.12;20.92;27.92;53;11:00;54;13:40;BERÇO BTP 1;BTP;CGC;;BERÇO BTP 1;54;12:15;54;14:05;54;17:27;55;14:25;55;18:00;55;19:25
S2025;4443;32.0;199.97;8.18;0;0;1;52;4:00;6.42;42.58;4.5;53.5;0.0;0.08;0.08;0.75;18.0;18.83;53;19:00;54;17:35;BERÇO TEV;TEV;RORO;;BERÇO TEV;54;9:30;54;10:50;54;10:50;55;4:50;55;5:40;55;6:35
S2025;4444;32.0;225.0;6.94;0;0;0;52;6:00;79.67;153.33;5.83;238.83;6.08;3.17;9.25;0.75;59.08;69.08;61;15:45;64;7:45;BERÇO ARM 37;XXXIX;GSA - E;;BERÇO ARM 37;62;4:50;62;5:55;62;5:55;64;17:00;65;3:00;65;3:40
S2025;4445;42.0;320.58;11.8;0;0;0;52;7:00;7.58;21.58;0.08;29.25;0.0;0.0;0.0;2.65;24.07;26.75;53;2:40;54;16:17;BERÇO DPW 2;DPW - CGC;CGC;;BERÇO DPW 2;53;12:15;53;13:35;53;15:29;54;15:35;54;16:20;54;17:55
S2025;4446;46.0;299.9;11.3;0;0;0;52;7:08;16.42;43.67;4.75;64.83;0.0;2.5;2.5;2.45;22.27;27.25;52;14:00;53;15:57;BERÇO BTP 2;BTP;CGC;;BERÇO BTP 3;55;0:00;55;1:30;55;3:12;56;1:30;56;4:45;56;6:30
S2025;4447;32.0;204.85;7.25;0;0;0;52;8:00;0.33;5.75;0.0;6.08;0.0;0.17;0.17;11.87;90.32;102.42;52;8:38;56;15:38;BERÇO CUTRALE;CUTRALE - GL;GL;;BERÇO CUTRALE;52;14:05;52;15:10;53;2:17;56;20:40;56;21:35;56;22:15
S2025;4448;28.0;174.38;7.8;0;0;0;52;8:15;9.5;60.33;1.5;71.33;1.08;0.42;1.5;3.52;69.83;74.92;52;9:14;55;13:05;BERÇO AL 03;STOLTHAVEN;GL;;BERÇO AL 02;55;7:35;55;9:30;55;12:16;58;10:10;58;12:25;58;13:55
S2025;4449;36.0;224.94;9.07;0;0;0;52;8:30;48.5;78.08;6.92;133.5;39.83;1.42;41.25;4.0;39.25;84.5;57;21:15;60;15:15;BERÇO ARM 19;ELEVACOES;GSA - E;;BERÇO ARM 16/17;57;22:00;57;23:30;58;2:45;59;18:00;61;12:00;61;13:05
S2025;4450;48.0;333.2;13.0;0;0;0;52;9:50;8.92;26.42;0.0;35.33;0.0;0.0;0.0;2.6;19.47;22.08;53;10:44;54;9:20;BERÇO DPW 1;DPW - CGC;CGC;;BERÇO DPW 1;53;21:10;53;22:30;54;0:21;54;19:50;54;20:35;54;22:10
S2025;4451;38.0;255.4;10.2;0;0;0;52;15:06;6.08;42.0;0.0;48.08;0.0;0.0;0.0;1.97;15.57;17.58;54;12:17;55;9:09;BERÇO DPW 1;DPW - CGC;CGC;;BERÇO DPW 2;54;15:15;54;16:35;54;17:48;55;9:25;55;10:10;55;11:45
S2025;4452;32.0;229.0;7.0;0;0;0;52;16:00;230.67;306.0;9.75;546.42;9.67;1.25;10.92;5.42;57.08;73.42;72;20:20;75;15:12;BERÇO ARM 20/21;COPESUCAR;GSA - E;;BERÇO ARM 20/21;75;10:25;75;11:50;75;16:30;78;1:35;78;13:15;78;14:15
S2025;4453;42.0;300.04;12.2;0;0;0;52;17:00;3.17;11.75;2.42;17.33;0.0;1.75;1.75;1.1;43.53;46.42;52;18:15;54;17:10;BERÇO TECON 2;SANTOSBR;CGC;;BERÇO TECON 2;53;10:20;53;11:35;53;11:56;55;7:30;55;10:00;55;10:50
S2025;4454;30.0;199.2;8.0;0;0;0;52;17:00;23.25;294.08;11.58;328.92;0.0;0.0;0.0;4.67;28.68;33.42;55;3:20;56;14:10;BERÇO ARM 34;ELDORADO;CGNC;;BERÇO ARM 31;66;9:55;66;11:10;66;15:05;67;19:50;67;20:35;67;21:25
S2025;4455;30.0;181.0;9.1;0;0;0;52;17:24;8.08;88.33;0.0;96.42;0.0;0.0;0.0;2.8;62.58;65.42;57;21:37;60;21:15;BERÇO ARM 23;HIDROVIAS;GSM - I;;BERÇO ARM 22/23;56;17:50;56;18:55;56;20:58;59;11:35;59;12:20;59;13:40
S2025;4456;32.0;263.23;11.7;0;0;0;52;19:00;3.08;16.5;3.67;23.25;1.08;1.08;2.17;2.18;13.5;17.92;53;2:22;53;20:45;BERÇO TECON 1.2;SANTOSBR;CGC;;BERÇO TECON 1.2;53;18:15;53;19:10;53;20:35;54;10:10;54;13:05;54;14:15
S2025;4457;43.0;272.0;12.0;0;0;0;52;20:06;6.67;59.58;6.0;72.25;0.0;0.58;0.58;2.67;14.37;17.67;54;22:34;55;17:34;BERÇO BTP 1;BTP;CGC;;BERÇO BTP 2;55;20:25;55;21:55;55;23:50;56;14:15;56;15:35;56;17:20
S2025;4458;32.0;199.98;8.5;0;0;1;52;23:00;5.83;43.08;8.25;57.17;0.0;0.0;0.0;4.67;12.5;17.17;54;21:05;55;17:24;BERÇO TEV;TEV;RORO;;BERÇO TEV;55;8:10;55;9:30;55;13:25;56;1:55;56;2:40;56;3:35
S2025;4459;32.0;294.03;10.3;0;0;0;53;0:30;3.42;18.25;3.67;25.33;0.0;2.25;2.25;2.77;22.25;27.33;53;20:05;54;23:39;BERÇO TECON 3;SANTOSBR;CGC;;BERÇO TECON 3;54;1:50;54;2:45;54;4:46;55;3:05;55;6:05;55;7:15
S2025;4460;32.0;199.98;10.3;0;0;0;53;0:50;0.25;0.0;4.67;4.92;0.0;0.67;0.67;9.63;86.87;97.17;53;2:45;57;5:48;BERÇO TIPLAM 1;TIPLAM - GSM - I;GSM - I;;BERÇO TIPLAM 4;53;5:45;53;7:50;53;16:42;57;7:35;57;9:00;57;11:30
S2025;4461;35.0;224.0;8.5;0;0;0;53;2:40;0.0;0.0;1.75;1.75;0.0;0.08;0.08;3.47;18.08;21.67;53;22:50;55;0:50;BERÇO TECON 1.1;SANTOSBR;CGC;;BERÇO TECON 1.1;53;4:25;53;5:20;53;8:03;54;2:10;54;3:00;54;4:10
S2025;4462;32.0;199.99;8.41;0;0;1;53;3:15;6.33;56.83;9.5;72.67;0.42;0.25;0.67;6.18;13.87;20.75;55;21:52;56;19:05;BERÇO TEV;TEV;RORO;;BERÇO TEV;56;3:55;56;5:15;56;10:40;57;0:35;57;2:00;57;2:55
S2025;4463;28.0;179.95;10.05;0;0;0;53;3:45;10.83;102.42;8.83;122.08;0.0;0.0;0.0;9.0;25.47;34.5;53;4:45;54;18:40;BERÇO ARM 35P2;ELEVACOES;GSA - E;;BERÇO ARM 19;58;5:50;58;7:15;58;15:30;59;17:00;59;17:45;59;18:45
S2025;4464;32.0;229.0;7.25;0;0;0;53;6:18;63.25;80.17;1.33;144.75;0.0;0.5;0.5;3.8;73.1;77.42;59;2:40;62;10:40;BERÇO TEG;TEG;GSA - E;;BERÇO TEG;59;7:05;59;8:15;59;11:18;62;12:25;62;13:40;62;14:25
S2025;4465;29.0;177.8;6.77;0;0;0;53;6:30;21.92;316.25;12.83;351.0;0.83;1.25;2.08;7.0;148.12;157.25;54;0:45;60;21:08;BERÇO ARM 31;NST - CGNC;CGNC;;BERÇO ARM 31;67;21:30;67;22:45;68;5:00;74;9:10;74;12:00;74;12:50
S2025;4466;32.0;229.0;7.8;0;0;0;53;7:30;252.67;272.75;9.67;535.08;0.0;3.08;3.08;0.75;69.78;73.67;75;15:40;78;19:00;BERÇO ARM 37;XXXIX;GSA - E;;BERÇO ARM 37;75;14:35;75;15:40;75;15:40;78;13:30;78;17:20;78;18:00
S2025;4467;32.0;183.31;7.5;0;0;0;53;7:45;8.33;68.67;8.75;85.75;0.0;0.67;0.67;1.92;97.7;100.33;56;22:20;61;3:52;BERÇO AL 01;TRANSPETRO;GL;;BERÇO AL 01;56;21:30;56;23:25;57;0:35;61;2:20;61;3:45;61;5:15
S2025;4468;38.0;229.2;7.01;0;0;0;53;10:00;115.33;174.92;2.33;292.58;0.0;0.0;0.0;4.87;126.08;131.0;66;18:03;72;7:53;BERÇO ARM 16/17;ELEVACOES;GSA - E;;BERÇO ARM 16/17;65;14:35;65;16:05;65;20:12;71;2:20;71;3:05;71;4:10
S2025;4469;33.0;177.9;7.9;0;0;0;53;10:20;0.0;0.0;0.25;0.25;0.0;1.17;1.17;0.92;122.83;124.92;53;10:30;58;13:40;BERÇO SAIPEM 1;SAIPEM;CGNC;;BERÇO SAIPEM 1;53;10:35;53;11:30;53;11:40;58;14:30;58;16:25;58;16:55
