SCENARIO_ID;ARRIVAL_ID;METOCEAN_QUEUE_TIME;BERTH_QUEUE_TIME;CHANNEL_QUEUE_TIME;TOTAL_QUEUE_TIME
2SemDragagem2030;4496;0.0;0.5;0.0;0.5
2SemDragagem2030;4497;5.5;68.17;5.25;78.92
2SemDragagem2030;4498;5.5;58.17;5.25;68.92
2SemDragagem2030;4499;155.67;1033.92;0.0;1189.58
2SemDragagem2030;4500;0.0;6.42;0.0;6.42
2SemDragagem2030;4501;1.33;35.17;0.08;36.58
2SemDragagem2030;4502;1.67;20.17;0.0;21.83
2SemDragagem2030;4503;0.0;11.25;0.0;11.25
2SemDragagem2030;4504;3.33;43.83;0.08;47.25
2SemDragagem2030;4505;116.17;737.75;0.08;854.0
2SemDragagem2030;4506;115.0;758.75;0.08;873.83
2SemDragagem2030;4507;64.17;89.33;69.92;223.42
2SemDragagem2030;4508;66.67;198.08;1.5;266.25
2SemDragagem2030;4509;68.25;206.33;1.5;276.08
2SemDragagem2030;4510;235.67;58.08;1.5;295.25
2SemDragagem2030;4511;250.0;121.42;0.0;371.42
2SemDragagem2030;4512;583.75;608.92;0.0;1192.67
2SemDragagem2030;4513;0.0;8.75;0.0;8.75
2SemDragagem2030;4514;153.25;731.92;0.0;885.17
2SemDragagem2030;4515;3.17;56.67;0.0;59.83
2SemDragagem2030;4516;0.17;0.25;0.0;0.42
2SemDragagem2030;4517;7.92;59.25;0.08;67.25
2SemDragagem2030;4518;18.25;54.25;0.08;72.58
2SemDragagem2030;4519;103.75;609.58;0.0;713.33
2SemDragagem2030;4520;333.67;829.42;0.25;1163.33
2SemDragagem2030;4521;15.25;76.08;0.0;91.33
2SemDragagem2030;4522;1.33;33.67;0.0;35.0
2SemDragagem2030;4523;55.92;16.67;0.0;72.58
2SemDragagem2030;4524;105.92;0.0;684.08;790.0
2SemDragagem2030;4525;117.67;753.17;0.08;870.92
2SemDragagem2030;4526;71.67;203.5;1.5;276.67
2SemDragagem2030;4527;71.67;223.5;1.5;296.67
2SemDragagem2030;4528;211.83;463.5;0.0;675.33
2SemDragagem2030;4529;384.92;779.58;0.0;1164.5
2SemDragagem2030;4530;0.0;9.67;0.0;9.67
2SemDragagem2030;4531;0.08;0.0;0.0;0.08
2SemDragagem2030;4532;0.0;0.5;0.0;0.5
2SemDragagem2030;4533;10.75;26.17;0.0;36.92
2SemDragagem2030;4534;0.0;0.67;0.0;0.67
2SemDragagem2030;4535;0.0;0.0;0.08;0.08
2SemDragagem2030;4536;124.33;8.33;1.33;134.0
2SemDragagem2030;4537;152.67;984.67;0.0;1137.33
2SemDragagem2030;4538;152.67;982.5;0.0;1135.17
2SemDragagem2030;4539;152.67;982.58;0.0;1135.25
2SemDragagem2030;4540;328.58;806.25;0.25;1135.08
2SemDragagem2030;4541;0.0;0.0;0.0;0.0
2SemDragagem2030;4542;1.58;24.67;0.08;26.33
2SemDragagem2030;4543;1.33;28.75;0.08;30.17
2SemDragagem2030;4544;1.67;23.25;0.08;25.0
2SemDragagem2030;4545;128.25;10.58;0.75;139.58
2SemDragagem2030;4546;376.42;490.75;0.08;867.25
2SemDragagem2030;4547;273.92;618.67;0.08;892.67
2SemDragagem2030;4548;70.42;191.75;1.5;263.67
2SemDragagem2030;4549;222.33;64.92;1.5;288.75
2SemDragagem2030;4550;13.17;42.25;0.0;55.42
2SemDragagem2030;4551;70.92;208.33;0.0;279.25
2SemDragagem2030;4552;151.17;715.75;0.0;866.92
2SemDragagem2030;4553;16.17;51.0;0.08;67.25
2SemDragagem2030;4554;400.17;396.17;0.0;796.33
2SemDragagem2030;4555;424.25;433.0;0.0;857.25
2SemDragagem2030;4556;14.08;15.08;0.0;29.17
2SemDragagem2030;4557;109.08;2.17;2.92;114.17
2SemDragagem2030;4558;124.75;10.92;2.92;138.58
2SemDragagem2030;4559;151.17;957.92;0.0;1109.08
2SemDragagem2030;4560;324.67;783.17;0.17;1108.0
2SemDragagem2030;4561;105.92;0.0;680.92;786.83
2SemDragagem2030;4562;288.08;647.67;0.08;935.83
2SemDragagem2030;4563;126.5;773.33;0.08;899.92
2SemDragagem2030;4564;134.67;800.83;0.08;935.58
2SemDragagem2030;4565;66.0;67.25;72.25;205.5
2SemDragagem2030;4566;69.17;73.17;82.67;225.0
2SemDragagem2030;4567;74.5;222.17;1.58;298.25
2SemDragagem2030;4568;208.67;60.5;1.5;270.67
2SemDragagem2030;4569;0.0;0.25;0.0;0.25
2SemDragagem2030;4570;160.83;709.75;0.0;870.58
2SemDragagem2030;4571;60.75;60.75;0.08;121.58
2SemDragagem2030;4572;0.0;2.08;0.17;2.25
2SemDragagem2030;4573;5.17;10.25;0.0;15.42
2SemDragagem2030;4574;330.5;605.0;0.0;935.5
2SemDragagem2030;4575;0.75;0.92;0.0;1.67
2SemDragagem2030;4576;48.92;37.0;0.0;85.92
2SemDragagem2030;4577;4.83;10.83;12.75;28.42
2SemDragagem2030;4578;107.83;13.92;2.92;124.67
2SemDragagem2030;4579;97.42;742.5;0.0;839.92
2SemDragagem2030;4580;95.5;620.08;0.0;715.58
2SemDragagem2030;4581;138.67;942.42;0.0;1081.08
2SemDragagem2030;4582;311.17;770.67;0.17;1082.0
2SemDragagem2030;4583;110.67;789.67;0.0;900.33
2SemDragagem2030;4584;58.75;75.0;84.58;218.33
2SemDragagem2030;4585;62.83;217.75;1.58;282.17
2SemDragagem2030;4586;279.08;105.92;1.67;386.67
2SemDragagem2030;4587;318.25;75.0;1.5;394.75
2SemDragagem2030;4588;138.0;267.42;0.0;405.42
2SemDragagem2030;4589;357.0;727.0;0.0;1084.0
2SemDragagem2030;4590;153.58;731.83;0.0;885.42
2SemDragagem2030;4591;73.17;0.83;0.08;74.08
2SemDragagem2030;4592;0.75;21.25;0.0;22.0
2SemDragagem2030;4593;52.25;96.58;0.0;148.83
2SemDragagem2030;4594;0.0;0.17;0.0;0.17
2SemDragagem2030;4595;23.08;11.58;12.58;47.25
2SemDragagem2030;4596;105.92;876.25;0.0;982.17
2SemDragagem2030;4597;137.58;942.42;0.0;1080.0
2SemDragagem2030;4598;309.0;765.67;0.17;1074.83
2SemDragagem2030;4599;0.0;0.0;0.5;0.5
2SemDragagem2030;4600;0.0;10.17;0.0;10.17
2SemDragagem2030;4601;0.0;0.67;0.0;0.67
2SemDragagem2030;4602;74.67;404.17;0.0;478.83
2SemDragagem2030;4603;62.42;232.17;1.58;296.17
2SemDragagem2030;4604;0.0;0.0;0.0;0.0
2SemDragagem2030;4605;60.25;205.42;0.0;265.67
2SemDragagem2030;4606;52.25;98.25;0.0;150.5
2SemDragagem2030;4607;46.17;5.5;0.0;51.67
2SemDragagem2030;4608;41.83;8.58;3.42;53.83
2SemDragagem2030;4609;126.83;921.58;0.17;1048.58
2SemDragagem2030;4610;300.08;749.42;0.17;1049.67
2SemDragagem2030;4611;17.75;0.42;1.5;19.67
2SemDragagem2030;4612;40.83;7.25;1.58;49.67
2SemDragagem2030;4613;274.25;648.33;0.08;922.67
2SemDragagem2030;4614;56.33;74.0;128.25;258.58
2SemDragagem2030;4615;57.42;219.92;1.67;279.0
2SemDragagem2030;4616;507.92;541.92;0.0;1049.83
2SemDragagem2030;4617;39.75;22.75;0.0;62.5
2SemDragagem2030;4618;153.33;736.42;0.0;889.75
2SemDragagem2030;4619;51.25;109.42;0.0;160.67
2SemDragagem2030;4620;39.83;2.25;0.0;42.08
2SemDragagem2030;4621;483.83;509.0;0.0;992.83
2SemDragagem2030;4622;15.75;9.42;0.0;25.17
2SemDragagem2030;4623;18.5;38.17;2.08;58.75
2SemDragagem2030;4624;34.17;44.0;2.08;80.25
2SemDragagem2030;4625;62.83;26.17;2.08;91.08
2SemDragagem2030;4626;13.58;17.42;0.0;31.0
2SemDragagem2030;4627;15.17;36.25;0.0;51.42
2SemDragagem2030;4628;16.92;60.67;0.0;77.58
2SemDragagem2030;4629;18.42;30.08;0.0;48.5
2SemDragagem2030;4630;18.33;49.17;0.0;67.5
2SemDragagem2030;4631;94.67;802.5;0.08;897.25
2SemDragagem2030;4632;96.67;833.42;0.08;930.17
2SemDragagem2030;4633;33.33;72.0;127.58;232.92
2SemDragagem2030;4634;34.58;228.5;1.67;264.75
2SemDragagem2030;4635;34.58;235.58;1.67;271.83
2SemDragagem2030;4636;271.75;355.58;0.0;627.33
2SemDragagem2030;4637;24.83;110.08;0.0;134.92
2SemDragagem2030;4638;483.67;541.0;0.0;1024.67
2SemDragagem2030;4639;18.08;45.0;0.0;63.08
2SemDragagem2030;4640;134.42;801.75;0.0;936.17
2SemDragagem2030;4641;17.33;24.25;0.0;41.58
2SemDragagem2030;4642;13.92;41.75;0.0;55.67
2SemDragagem2030;4643;25.25;48.5;0.0;73.75
2SemDragagem2030;4644;35.33;55.83;0.0;91.17
2SemDragagem2030;4645;51.67;659.25;0.08;711.0
2SemDragagem2030;4646;258.08;736.08;0.17;994.33
2SemDragagem2030;4647;3.17;41.83;0.0;45.0
2SemDragagem2030;4648;4.75;58.17;0.0;62.92
2SemDragagem2030;4649;0.0;7.33;0.0;7.33
2SemDragagem2030;4650;245.67;687.83;0.08;933.58
2SemDragagem2030;4651;3.58;78.75;0.0;82.33
2SemDragagem2030;4652;19.08;237.33;1.08;257.5
2SemDragagem2030;4653;263.5;81.5;0.92;345.92
2SemDragagem2030;4654;172.08;527.42;0.0;699.5
2SemDragagem2030;4655;297.75;698.75;0.0;996.5
2SemDragagem2030;4656;17.08;214.0;0.0;231.08
2SemDragagem2030;4657;0.0;5.83;0.0;5.83
2SemDragagem2030;4658;457.5;535.83;0.0;993.33
2SemDragagem2030;4659;420.33;460.33;0.0;880.67
2SemDragagem2030;4660;0.0;6.25;0.0;6.25
2SemDragagem2030;4661;11.67;91.58;0.0;103.25
2SemDragagem2030;4662;0.0;0.0;0.0;0.0
2SemDragagem2030;4663;8.25;66.25;0.0;74.5
2SemDragagem2030;4664;43.42;48.75;0.0;92.17
2SemDragagem2030;4665;63.08;703.58;0.08;766.75
2SemDragagem2030;4666;90.0;879.33;0.0;969.33
2SemDragagem2030;4667;252.67;714.25;0.17;967.08
2SemDragagem2030;4668;253.5;715.5;0.17;969.17
2SemDragagem2030;4669;0.0;0.25;0.0;0.25
2SemDragagem2030;4670;4.92;47.83;0.0;52.75
2SemDragagem2030;4671;6.75;61.83;0.0;68.58
2SemDragagem2030;4672;9.08;87.17;0.0;96.25
2SemDragagem2030;4673;2.67;40.17;0.0;42.83
2SemDragagem2030;4674;4.75;46.08;0.0;50.83
2SemDragagem2030;4675;19.08;56.92;170.17;246.17
2SemDragagem2030;4676;17.83;93.5;114.17;225.5
2SemDragagem2030;4677;17.83;219.17;0.17;237.17
2SemDragagem2030;4678;292.17;678.25;0.0;970.42
2SemDragagem2030;4679;292.17;678.25;0.0;970.42
2SemDragagem2030;4680;123.75;827.33;0.0;951.08
2SemDragagem2030;4681;121.25;810.42;0.0;931.67
2SemDragagem2030;4682;4.75;49.92;0.0;54.67
2SemDragagem2030;4683;450.58;518.75;0.0;969.33
2SemDragagem2030;4684;0.0;4.0;0.0;4.0
2SemDragagem2030;4685;6.42;44.42;0.08;50.92
2SemDragagem2030;4686;37.17;21.33;0.08;58.58
2SemDragagem2030;4687;76.0;825.75;0.08;901.83
2SemDragagem2030;4688;6.08;45.08;0.0;51.17
2SemDragagem2030;4689;39.08;32.25;0.0;71.33
2SemDragagem2030;4690;47.17;0.0;615.42;662.58
2SemDragagem2030;4691;82.0;813.42;0.08;895.5
2SemDragagem2030;4692;83.75;854.75;0.08;938.58
2SemDragagem2030;4693;17.83;54.58;152.67;225.08
2SemDragagem2030;4694;17.83;204.17;0.17;222.17
2SemDragagem2030;4695;224.17;59.75;0.0;283.92
2SemDragagem2030;4696;175.58;81.5;0.0;257.08
2SemDragagem2030;4697;285.33;659.92;0.0;945.25
2SemDragagem2030;4698;9.75;58.0;0.0;67.75
2SemDragagem2030;4699;11.58;87.33;0.0;98.92
2SemDragagem2030;4700;16.83;117.75;0.0;134.58
2SemDragagem2030;4701;7.17;4.58;0.0;11.75
2SemDragagem2030;4702;283.83;658.33;0.0;942.17
2SemDragagem2030;4703;59.0;56.0;0.0;115.0
2SemDragagem2030;4704;19.92;11.33;0.0;31.25
2SemDragagem2030;4705;5.0;36.67;0.17;41.83
2SemDragagem2030;4706;45.17;18.0;0.0;63.17
2SemDragagem2030;4707;34.67;18.92;0.08;53.67
2SemDragagem2030;4708;68.75;725.0;0.08;793.83
2SemDragagem2030;4709;85.42;828.17;0.0;913.58
2SemDragagem2030;4710;232.25;671.5;0.08;903.83
2SemDragagem2030;4711;6.75;74.17;0.0;80.92
2SemDragagem2030;4712;15.83;74.42;128.42;218.67
2SemDragagem2030;4713;206.42;93.75;0.17;300.33
2SemDragagem2030;4714;222.58;103.67;0.17;326.42
2SemDragagem2030;4715;230.83;60.58;0.0;291.42
2SemDragagem2030;4716;7.08;3.5;0.0;10.58
2SemDragagem2030;4717;422.75;493.25;0.0;916.0
2SemDragagem2030;4718;0.0;0.0;0.0;0.0
2SemDragagem2030;4719;14.25;132.83;0.0;147.08
2SemDragagem2030;4720;0.25;7.92;0.0;8.17
2SemDragagem2030;4721;0.67;9.67;0.0;10.33
2SemDragagem2030;4722;6.0;62.67;0.25;68.92
2SemDragagem2030;4723;77.67;828.25;0.08;906.0
2SemDragagem2030;4724;80.92;827.83;0.08;908.83
2SemDragagem2030;4725;369.08;539.75;0.08;908.92
2SemDragagem2030;4726;3.75;11.25;9.92;24.92
2SemDragagem2030;4727;4.83;58.17;0.0;63.0
2SemDragagem2030;4728;10.42;152.58;0.0;163.0
2SemDragagem2030;4729;18.25;83.0;160.67;261.92
2SemDragagem2030;4730;253.58;72.0;0.0;325.58
2SemDragagem2030;4731;3.5;25.08;0.0;28.58
2SemDragagem2030;4732;104.67;695.33;0.0;800.0
2SemDragagem2030;4733;19.08;191.17;0.0;210.25
2SemDragagem2030;4734;0.0;0.0;0.0;0.0
2SemDragagem2030;4735;3.83;57.5;0.17;61.5
2SemDragagem2030;4736;74.42;805.25;0.08;879.75
2SemDragagem2030;4737;77.33;804.25;0.08;881.67
2SemDragagem2030;4738;215.83;664.67;0.08;880.58
2SemDragagem2030;4739;0.0;15.5;0.0;15.5
2SemDragagem2030;4740;31.42;13.5;0.0;44.92
2SemDragagem2030;4741;14.83;70.75;149.83;235.42
2SemDragagem2030;4742;22.0;312.08;1.17;335.25
2SemDragagem2030;4743;18.58;302.58;1.08;322.25
2SemDragagem2030;4744;1.33;25.0;0.0;26.33
2SemDragagem2030;4745;2.83;49.25;0.0;52.08
2SemDragagem2030;4746;0.0;8.42;0.0;8.42
2SemDragagem2030;4747;13.08;144.33;0.0;157.42
2SemDragagem2030;4748;1.92;34.0;0.0;35.92
2SemDragagem2030;4749;394.58;485.08;0.0;879.67
2SemDragagem2030;4750;0.0;0.0;0.0;0.0
2SemDragagem2030;4751;5.25;41.0;0.08;46.33
2SemDragagem2030;4752;36.83;8.83;0.0;45.67
2SemDragagem2030;4753;78.75;774.83;0.0;853.58
2SemDragagem2030;4754;78.75;774.83;0.0;853.58
2SemDragagem2030;4755;0.17;11.67;0.0;11.83
2SemDragagem2030;4756;4.92;48.08;0.0;53.0
2SemDragagem2030;4757;4.25;54.58;0.0;58.83
2SemDragagem2030;4758;1.5;29.08;0.0;30.58
2SemDragagem2030;4759;130.33;17.92;0.0;148.25
2SemDragagem2030;4760;207.42;647.08;0.08;854.58
2SemDragagem2030;4761;17.33;81.5;185.17;284.0
2SemDragagem2030;4762;21.75;298.92;1.17;321.83
2SemDragagem2030;4763;23.5;305.5;1.17;330.17
2SemDragagem2030;4764;271.25;71.25;0.08;342.58
2SemDragagem2030;4765;380.17;473.42;0.0;853.58
2SemDragagem2030;4766;4.25;50.0;0.0;54.25
2SemDragagem2030;4767;2.17;20.58;0.0;22.75
2SemDragagem2030;4768;113.33;745.33;0.0;858.67
2SemDragagem2030;4769;0.0;1.83;1.5;3.33
2SemDragagem2030;4770;0.0;0.33;0.0;0.33
2SemDragagem2030;4771;0.0;0.0;0.0;0.0
2SemDragagem2030;4772;0.0;1.33;1.5;2.83
2SemDragagem2030;4773;5.08;40.33;0.0;45.42
2SemDragagem2030;4774;9.92;25.17;0.0;35.08
2SemDragagem2030;4775;40.42;3.25;0.0;43.67
2SemDragagem2030;4776;74.33;751.92;0.08;826.33
2SemDragagem2030;4777;2.25;10.25;0.0;12.5
2SemDragagem2030;4778;4.58;31.92;0.0;36.5
2SemDragagem2030;4779;4.75;49.33;0.08;54.17
2SemDragagem2030;4780;201.5;625.83;0.08;827.42
2SemDragagem2030;4781;11.92;203.42;0.0;215.33
2SemDragagem2030;4782;19.33;92.83;173.17;285.33
2SemDragagem2030;4783;23.33;299.33;1.17;323.83
2SemDragagem2030;4784;149.0;480.0;0.0;629.0
2SemDragagem2030;4785;1.67;7.58;0.0;9.25
2SemDragagem2030;4786;4.08;50.33;0.0;54.42
2SemDragagem2030;4787;3.75;22.92;0.0;26.67
2SemDragagem2030;4788;3.0;29.17;0.0;32.17
2SemDragagem2030;4789;8.67;101.92;0.0;110.58
2SemDragagem2030;4790;0.0;5.08;0.0;5.08
2SemDragagem2030;4791;10.25;27.5;2.08;39.83
2SemDragagem2030;4792;10.08;28.67;2.08;40.83
2SemDragagem2030;4793;55.5;750.92;0.0;806.42
2SemDragagem2030;4794;74.17;726.17;0.0;800.33
2SemDragagem2030;4795;194.5;606.58;0.08;801.17
2SemDragagem2030;4796;0.0;6.75;0.0;6.75
2SemDragagem2030;4797;9.42;172.17;0.0;181.58
2SemDragagem2030;4798;1.33;28.92;0.08;30.33
2SemDragagem2030;4799;2.67;43.5;0.17;46.33
2SemDragagem2030;4800;4.0;61.83;0.25;66.08
2SemDragagem2030;4801;5.0;54.17;0.25;59.42
2SemDragagem2030;4802;0.0;0.83;0.0;0.83
2SemDragagem2030;4803;45.08;444.25;72.75;562.08
2SemDragagem2030;4804;23.33;295.08;1.17;319.58
2SemDragagem2030;4805;251.42;71.33;0.17;322.92
2SemDragagem2030;4806;16.92;79.75;0.08;96.75
2SemDragagem2030;4807;2.67;55.17;0.0;57.83
2SemDragagem2030;4808;106.92;692.33;0.0;799.25
2SemDragagem2030;4809;106.92;695.42;0.0;802.33
2SemDragagem2030;4810;1.58;25.58;0.0;27.17
2SemDragagem2030;4811;351.83;449.5;0.0;801.33
2SemDragagem2030;4812;0.0;0.67;0.0;0.67
2SemDragagem2030;4813;63.33;1.67;3.5;68.5
2SemDragagem2030;4814;64.83;0.58;3.0;68.42
2SemDragagem2030;4815;72.67;700.42;0.0;773.08
2SemDragagem2030;4816;1.58;4.92;0.08;6.58
2SemDragagem2030;4817;64.75;5.08;0.0;69.83
2SemDragagem2030;4818;189.5;583.58;0.0;773.08
2SemDragagem2030;4819;192.0;581.08;0.0;773.08
2SemDragagem2030;4820;10.5;205.5;0.0;216.0
2SemDragagem2030;4821;64.92;713.17;0.08;778.17
2SemDragagem2030;4822;23.33;305.67;1.25;330.25
2SemDragagem2030;4823;22.08;290.17;1.17;313.42
2SemDragagem2030;4824;167.0;522.92;0.0;689.92
2SemDragagem2030;4825;216.33;561.0;0.0;777.33
2SemDragagem2030;4826;3.5;54.75;0.0;58.25
2SemDragagem2030;4827;10.33;100.25;0.0;110.58
2SemDragagem2030;4828;0.0;7.25;0.25;7.5
2SemDragagem2030;4829;4.75;71.58;0.0;76.33
2SemDragagem2030;4830;216.0;558.08;0.0;774.08
2SemDragagem2030;4831;2.17;3.75;0.0;5.92
2SemDragagem2030;4832;34.42;4.33;0.0;38.75
2SemDragagem2030;4833;71.83;11.75;3.5;87.08
2SemDragagem2030;4834;55.0;3.42;3.0;61.42
2SemDragagem2030;4835;66.0;679.08;0.08;745.17
2SemDragagem2030;4836;71.17;675.83;0.0;747.0
2SemDragagem2030;4837;183.92;562.0;0.08;746.0
2SemDragagem2030;4838;185.83;559.17;0.0;745.0
2SemDragagem2030;4839;61.17;684.58;0.0;745.75
2SemDragagem2030;4840;22.08;73.5;194.42;290.0
2SemDragagem2030;4841;23.33;290.92;1.25;315.5
2SemDragagem2030;4842;224.42;99.17;0.33;323.92
2SemDragagem2030;4843;247.08;103.92;0.33;351.33
2SemDragagem2030;4844;51.83;160.17;0.08;212.08
2SemDragagem2030;4845;25.75;104.33;0.08;130.17
2SemDragagem2030;4846;2.67;28.0;0.0;30.67
2SemDragagem2030;4847;12.25;119.33;0.0;131.58
2SemDragagem2030;4848;0.0;2.25;0.0;2.25
2SemDragagem2030;4849;0.0;10.92;0.0;10.92
2SemDragagem2030;4850;78.83;12.67;4.75;96.25
2SemDragagem2030;4851;69.67;674.25;0.0;743.92
2SemDragagem2030;4852;67.25;671.5;0.08;738.83
2SemDragagem2030;4853;8.5;172.92;0.0;181.42
2SemDragagem2030;4854;0.0;2.5;0.08;2.58
2SemDragagem2030;4855;56.42;0.0;652.92;709.33
2SemDragagem2030;4856;2.92;62.75;0.0;65.67
2SemDragagem2030;4857;62.42;674.0;0.08;736.5
2SemDragagem2030;4858;123.5;168.5;0.08;292.08
2SemDragagem2030;4859;3.42;48.83;0.0;52.25
2SemDragagem2030;4860;99.42;644.5;0.0;743.92
2SemDragagem2030;4861;0.0;10.67;0.0;10.67
2SemDragagem2030;4862;4.42;35.0;9.42;48.83
2SemDragagem2030;4863;68.17;643.5;0.0;711.67
2SemDragagem2030;4864;65.83;646.75;0.0;712.58
2SemDragagem2030;4865;179.25;533.33;0.0;712.58
2SemDragagem2030;4866;0.0;1.5;0.0;1.5
2SemDragagem2030;4867;0.0;0.83;0.0;0.83
2SemDragagem2030;4868;20.83;79.25;181.58;281.67
2SemDragagem2030;4869;20.83;280.0;1.17;302.0
2SemDragagem2030;4870;259.75;89.83;0.25;349.83
2SemDragagem2030;4871;3.42;55.58;0.0;59.0
2SemDragagem2030;4872;3.08;55.5;0.0;58.58
2SemDragagem2030;4873;0.0;1.42;0.0;1.42
2SemDragagem2030;4874;0.0;0.17;0.0;0.17
2SemDragagem2030;4875;8.42;89.08;0.0;97.5
2SemDragagem2030;4876;322.92;388.67;0.0;711.58
2SemDragagem2030;4877;0.0;0.0;0.0;0.0
2SemDragagem2030;4878;0.0;7.67;0.0;7.67
2SemDragagem2030;4879;0.0;10.42;0.0;10.42
2SemDragagem2030;4880;65.92;619.58;0.0;685.5
2SemDragagem2030;4881;0.0;6.5;0.0;6.5
2SemDragagem2030;4882;1.33;20.58;0.08;22.0
2SemDragagem2030;4883;18.17;7.92;1.75;27.83
2SemDragagem2030;4884;59.17;626.17;0.08;685.42
2SemDragagem2030;4885;20.08;90.58;171.25;281.92
2SemDragagem2030;4886;4.17;122.42;0.0;126.58
2SemDragagem2030;4887;3.5;75.5;0.0;79.0
2SemDragagem2030;4888;9.58;103.75;0.0;113.33
2SemDragagem2030;4889;0.0;6.25;0.0;6.25
2SemDragagem2030;4890;65.25;27.33;9.17;101.75
2SemDragagem2030;4891;64.42;596.08;0.0;660.5
2SemDragagem2030;4892;62.25;597.08;0.0;659.33
2SemDragagem2030;4893;167.83;490.42;0.0;658.25
2SemDragagem2030;4894;13.92;176.5;0.0;190.42
2SemDragagem2030;4895;3.17;53.92;0.0;57.08
2SemDragagem2030;4896;193.67;466.83;0.0;660.5
2SemDragagem2030;4897;4.67;98.08;0.0;102.75
2SemDragagem2030;4898;0.0;4.5;0.0;4.5
2SemDragagem2030;4899;0.0;7.08;0.0;7.08
2SemDragagem2030;4900;0.25;0.08;0.0;0.33
2SemDragagem2030;4901;11.17;19.08;3.67;33.92
2SemDragagem2030;4902;17.0;5.92;3.33;26.25
2SemDragagem2030;4903;162.25;470.92;0.0;633.17
2SemDragagem2030;4904;19.92;296.25;0.0;316.17
2SemDragagem2030;4905;17.17;235.58;0.0;252.75
2SemDragagem2030;4906;0.0;0.0;0.0;0.0
2SemDragagem2030;4907;56.67;0.0;576.67;633.33
2SemDragagem2030;4908;162.25;471.08;0.0;633.33
2SemDragagem2030;4909;163.92;468.33;0.0;632.25
2SemDragagem2030;4910;17.58;225.33;0.42;243.33
2SemDragagem2030;4911;201.75;61.08;0.25;263.08
2SemDragagem2030;4912;110.08;73.92;0.0;184.0
2SemDragagem2030;4913;291.17;343.25;0.0;634.42
2SemDragagem2030;4914;88.67;545.67;0.0;634.33
2SemDragagem2030;4915;0.0;0.0;0.0;0.0
2SemDragagem2030;4916;0.0;4.75;0.0;4.75
2SemDragagem2030;4917;0.0;1.5;0.0;1.5
2SemDragagem2030;4918;43.83;22.17;4.08;70.08
2SemDragagem2030;4919;24.33;6.33;1.5;32.17
2SemDragagem2030;4920;52.33;15.5;3.0;70.83
2SemDragagem2030;4921;21.67;9.33;2.08;33.08
2SemDragagem2030;4922;57.42;552.75;0.08;610.25
2SemDragagem2030;4923;0.0;0.75;0.0;0.75
2SemDragagem2030;4924;1.58;23.08;0.08;24.75
2SemDragagem2030;4925;0.0;1.0;0.0;1.0
2SemDragagem2030;4926;6.17;3.17;0.08;9.42
2SemDragagem2030;4927;59.42;545.67;0.0;605.08
2SemDragagem2030;4928;59.42;547.75;0.0;607.17
2SemDragagem2030;4929;16.33;42.42;140.42;199.17
2SemDragagem2030;4930;17.58;63.08;140.75;221.42
2SemDragagem2030;4931;20.67;248.33;0.42;269.42
2SemDragagem2030;4932;20.67;257.75;0.42;278.83
2SemDragagem2030;4933;210.42;81.0;0.25;291.67
2SemDragagem2030;4934;180.0;429.25;0.0;609.25
2SemDragagem2030;4935;0.0;2.0;0.0;2.0
2SemDragagem2030;4936;86.17;520.0;0.0;606.17
2SemDragagem2030;4937;7.42;53.25;0.0;60.67
2SemDragagem2030;4938;8.25;59.5;0.0;67.75
2SemDragagem2030;4939;1.58;24.5;0.0;26.08
2SemDragagem2030;4940;2.17;6.67;0.0;8.83
2SemDragagem2030;4941;1.42;3.0;0.0;4.42
2SemDragagem2030;4942;40.17;36.25;4.08;80.5
2SemDragagem2030;4943;56.08;22.08;3.0;81.17
2SemDragagem2030;4944;74.92;25.75;4.0;104.67
2SemDragagem2030;4945;59.75;517.58;0.0;577.33
2SemDragagem2030;4946;0.0;0.58;0.0;0.58
2SemDragagem2030;4947;0.83;19.0;0.0;19.83
2SemDragagem2030;4948;0.0;0.92;0.0;0.92
2SemDragagem2030;4949;23.17;20.67;0.0;43.83
2SemDragagem2030;4950;0.92;19.33;0.0;20.25
2SemDragagem2030;4951;0.0;0.08;0.0;0.08
2SemDragagem2030;4952;54.17;530.83;0.08;585.08
2SemDragagem2030;4953;18.17;73.25;126.92;218.33
2SemDragagem2030;4954;20.42;87.0;161.83;269.25
2SemDragagem2030;4955;20.67;254.17;0.42;275.25
2SemDragagem2030;4956;191.75;110.33;0.25;302.33
2SemDragagem2030;4957;207.0;116.17;0.25;323.42
2SemDragagem2030;4958;339.83;97.0;0.25;437.08
2SemDragagem2030;4959;360.58;99.33;0.25;460.17
2SemDragagem2030;4960;15.25;230.25;0.0;245.5
2SemDragagem2030;4961;296.42;153.67;0.0;450.08
2SemDragagem2030;4962;1.33;9.0;0.0;10.33
2SemDragagem2030;4963;7.25;61.08;0.0;68.33
2SemDragagem2030;4964;83.17;494.83;0.0;578.0
2SemDragagem2030;4965;8.08;63.25;0.0;71.33
2SemDragagem2030;4966;9.08;67.92;0.0;77.0
2SemDragagem2030;4967;1.92;11.75;0.0;13.67
2SemDragagem2030;4968;6.0;59.5;0.0;65.5
2SemDragagem2030;4969;10.08;78.25;2.17;90.5
2SemDragagem2030;4970;6.83;56.83;2.17;65.83
2SemDragagem2030;4971;58.42;517.5;0.0;575.92
2SemDragagem2030;4972;56.58;514.17;0.0;570.75
2SemDragagem2030;4973;144.92;425.83;0.0;570.75
2SemDragagem2030;4974;0.0;19.67;0.0;19.67
